Provider,NumClaims,NumUniqueBeneficiaries,TotalReimbursed,AvgClaimAmount,AvgClaimDuration,AvgHospitalDuration,AvgAge,AdmissionRate,NumInpatientClaims,NumOutpatientClaims,PotentialFraud,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,InpatientShare,OutpatientShare
PRV51115,7,6,980,140.0,1.0,0.0,72.28571428571429,0.0,0,7,No,1.5714285714285714,1.5714285714285714,1.7142857142857142,1.8571428571428572,1.5714285714285714,1.2857142857142858,1.1428571428571428,1.4285714285714286,2.0,1.7142857142857142,2.0,0.0,1.0
PRV51117,12,10,1950,162.5,2.75,0.0,68.33333333333333,0.0,0,12,No,1.75,1.0,1.4166666666666667,1.5833333333333333,1.5833333333333333,1.5833333333333333,1.0833333333333333,1.0,1.75,1.5833333333333333,1.9166666666666667,0.0,1.0
PRV51118,16,16,136000,8500.0,5.25,4.25,66.6875,1.0,16,0,No,1.75,1.25,1.5,1.875,1.5625,1.5,1.1875,1.1875,1.5,1.75,1.875,1.0,0.0
PRV51119,95,81,1080580,11374.526315789473,7.042105263157895,5.91578947368421,74.4,0.9894736842105263,94,1,Yes,1.5052631578947369,1.2842105263157895,1.4526315789473685,1.7789473684210526,1.5368421052631578,1.4736842105263157,1.2105263157894737,1.1368421052631579,1.6736842105263159,1.7157894736842105,1.8736842105263158,0.9894736842105263,0.010526315789473684
PRV51120,7,7,52000,7428.571428571428,5.142857142857143,4.142857142857143,60.857142857142854,1.0,7,0,No,1.4285714285714286,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.7142857142857142,1.5714285714285714,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.8571428571428572,1.8571428571428572,1.0,0.0
PRV51121,7,7,81080,11582.857142857143,6.571428571428571,5.571428571428571,66.14285714285714,0.8571428571428571,6,1,No,1.5714285714285714,1.7142857142857142,1.2857142857142858,1.8571428571428572,1.8571428571428572,1.7142857142857142,1.2857142857142858,1.0,1.5714285714285714,1.7142857142857142,2.0,0.8571428571428571,0.14285714285714285
PRV51122,7,7,1120,160.0,1.0,0.0,66.0,0.0,0,7,No,1.7142857142857142,1.5714285714285714,1.8571428571428572,1.8571428571428572,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.5714285714285714,2.0,1.8571428571428572,2.0,0.0,1.0
PRV51123,31,28,26910,868.0645161290323,3.4838709677419355,0.16129032258064516,68.54838709677419,0.06451612903225806,2,29,No,1.5483870967741935,1.3870967741935485,1.6129032258064515,1.967741935483871,1.6129032258064515,1.5483870967741935,1.2580645161290323,1.2580645161290323,1.8709677419354838,1.6774193548387097,1.967741935483871,0.06451612903225806,0.9354838709677419
PRV51125,48,32,131310,2735.625,3.4791666666666665,1.0833333333333333,70.125,0.25,12,36,No,1.6041666666666667,1.4166666666666667,1.5,1.8958333333333333,1.7708333333333333,1.625,1.25,1.2708333333333333,1.7916666666666667,1.7291666666666667,1.7916666666666667,0.25,0.75
PRV51126,20,14,177000,8850.0,7.5,6.5,69.25,1.0,20,0,Yes,1.4,1.1,1.35,1.95,1.6,1.45,1.25,1.0,1.55,1.8,1.9,1.0,0.0
PRV51128,50,38,102220,2044.4,3.34,0.64,67.74,0.1,5,45,No,1.58,1.34,1.52,1.64,1.66,1.56,1.28,1.24,1.58,1.7,1.9,0.1,0.9
PRV51129,96,65,22920,238.75,2.3541666666666665,0.0,73.16666666666667,0.0,0,96,No,1.625,1.4479166666666667,1.6145833333333333,1.8645833333333333,1.75,1.6145833333333333,1.3125,1.15625,1.75,1.75,1.9270833333333333,0.0,1.0
PRV51130,7,7,4970,710.0,3.857142857142857,0.0,61.285714285714285,0.0,0,7,No,1.7142857142857142,1.4285714285714286,1.5714285714285714,1.8571428571428572,1.5714285714285714,1.1428571428571428,1.7142857142857142,1.1428571428571428,2.0,1.5714285714285714,1.5714285714285714,0.0,1.0
PRV51131,8,8,1160,145.0,1.0,0.0,73.875,0.0,0,8,No,1.625,1.625,1.625,1.875,1.625,1.5,1.125,1.375,1.875,1.75,1.875,0.0,1.0
PRV51132,8,6,5330,666.25,2.75,0.5,73.75,0.125,1,7,No,1.875,1.625,1.625,2.0,2.0,1.875,1.5,1.5,1.625,2.0,2.0,0.125,0.875
PRV51134,15,12,7610,507.3333333333333,3.6666666666666665,0.0,62.93333333333333,0.0,0,15,No,1.3333333333333333,1.4,1.5333333333333334,1.9333333333333333,1.6666666666666667,1.4666666666666666,1.3333333333333333,1.4,1.8666666666666667,1.7333333333333334,2.0,0.0,1.0
PRV51135,5,2,300,60.0,1.0,0.0,67.0,0.0,0,5,No,2.0,1.8,1.8,1.2,1.0,2.0,1.8,1.0,1.2,2.0,2.0,0.0,1.0
PRV51136,1,1,20000,20000.0,3.0,2.0,70.0,1.0,1,0,No,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0
PRV51137,55,51,16050,291.8181818181818,1.2,0.12727272727272726,71.67272727272727,0.01818181818181818,1,54,No,1.6,1.309090909090909,1.6727272727272726,1.8363636363636364,1.6545454545454545,1.5636363636363637,1.1636363636363636,1.2363636363636363,1.5636363636363637,1.6,1.9636363636363636,0.01818181818181818,0.9818181818181818
PRV51138,26,21,13430,516.5384615384615,2.5384615384615383,0.038461538461538464,72.03846153846153,0.038461538461538464,1,25,No,1.7692307692307692,1.3461538461538463,1.6923076923076923,1.8461538461538463,1.7692307692307692,1.5769230769230769,1.6538461538461537,1.2307692307692308,1.6538461538461537,1.6153846153846154,1.9230769230769231,0.038461538461538464,0.9615384615384616
PRV51139,43,42,52580,1222.7906976744187,3.4651162790697674,0.627906976744186,73.83720930232558,0.16279069767441862,7,36,No,1.6511627906976745,1.3953488372093024,1.627906976744186,1.8372093023255813,1.7209302325581395,1.441860465116279,1.2325581395348837,1.255813953488372,1.7209302325581395,1.813953488372093,1.930232558139535,0.16279069767441862,0.8372093023255814
PRV51140,487,394,453130,930.4517453798768,3.1047227926078027,0.5811088295687885,72.43121149897331,0.09650924024640657,47,440,No,1.62217659137577,1.3942505133470227,1.6160164271047228,1.8480492813141685,1.675564681724846,1.5852156057494866,1.2833675564681726,1.2628336755646816,1.6960985626283367,1.679671457905544,1.895277207392197,0.09650924024640657,0.9034907597535934
PRV51141,71,37,19490,274.50704225352115,2.732394366197183,0.0,73.98591549295774,0.0,0,71,No,1.7464788732394365,1.4929577464788732,1.732394366197183,1.9014084507042253,1.7464788732394365,1.6338028169014085,1.352112676056338,1.3943661971830985,1.8169014084507042,1.8028169014084507,1.9295774647887325,0.0,1.0
PRV51142,51,38,104570,2050.392156862745,2.9215686274509802,1.0196078431372548,72.45098039215686,0.13725490196078433,7,44,No,1.6666666666666667,1.3529411764705883,1.5686274509803921,1.8823529411764706,1.7254901960784315,1.6470588235294117,1.3529411764705883,1.196078431372549,1.7254901960784315,1.8627450980392157,1.8431372549019607,0.13725490196078433,0.8627450980392157
PRV51143,77,68,20450,265.5844155844156,1.9870129870129871,0.0,71.66233766233766,0.0,0,77,No,1.5714285714285714,1.4155844155844155,1.6753246753246753,1.8311688311688312,1.7532467532467533,1.6493506493506493,1.4285714285714286,1.4285714285714286,1.6883116883116882,1.7662337662337662,1.948051948051948,0.0,1.0
PRV51144,30,29,61220,2040.6666666666667,2.8,0.6666666666666666,76.16666666666667,0.13333333333333333,4,26,No,1.6333333333333333,1.5,1.6666666666666667,1.7333333333333334,1.7666666666666666,1.5666666666666667,1.4,1.2,1.6333333333333333,1.7,1.9666666666666666,0.13333333333333333,0.8666666666666667
PRV51145,202,161,1606350,7952.227722772277,5.900990099009901,4.732673267326732,72.67821782178218,0.7970297029702971,161,41,Yes,1.49009900990099,1.3267326732673268,1.4801980198019802,1.797029702970297,1.5891089108910892,1.5495049504950495,1.2623762376237624,1.188118811881188,1.6534653465346534,1.6485148514851484,1.8316831683168318,0.7970297029702971,0.20297029702970298
PRV51146,352,334,1680910,4775.3125,4.423295454545454,2.3238636363636362,73.6534090909091,0.4602272727272727,162,190,Yes,1.6022727272727273,1.3465909090909092,1.5198863636363635,1.8210227272727273,1.6278409090909092,1.5681818181818181,1.2897727272727273,1.1903409090909092,1.6363636363636365,1.6704545454545454,1.8920454545454546,0.4602272727272727,0.5397727272727273
PRV51147,32,32,8860,276.875,3.5,0.0,71.0625,0.0,0,32,No,1.6875,1.4375,1.625,1.875,1.78125,1.625,1.3125,1.4375,1.75,1.84375,1.96875,0.0,1.0
PRV51148,330,263,488660,1480.7878787878788,2.8484848484848486,0.41515151515151516,73.07878787878788,0.10303030303030303,34,296,Yes,1.6636363636363636,1.4090909090909092,1.5909090909090908,1.8212121212121213,1.715151515151515,1.5727272727272728,1.312121212121212,1.2333333333333334,1.6727272727272726,1.687878787878788,1.906060606060606,0.10303030303030303,0.896969696969697
PRV51149,148,136,1120680,7572.1621621621625,5.6891891891891895,4.398648648648648,71.25,0.7837837837837838,116,32,Yes,1.5608108108108107,1.2905405405405406,1.385135135135135,1.8716216216216217,1.5202702702702702,1.4864864864864864,1.25,1.1756756756756757,1.5810810810810811,1.635135135135135,1.8310810810810811,0.7837837837837838,0.21621621621621623
PRV51151,233,225,201300,863.9484978540772,2.6952789699570814,0.3948497854077253,73.03004291845494,0.0944206008583691,22,211,No,1.5450643776824033,1.4034334763948497,1.5493562231759657,1.849785407725322,1.6309012875536482,1.502145922746781,1.3133047210300428,1.2317596566523605,1.6995708154506437,1.6952789699570816,1.888412017167382,0.0944206008583691,0.9055793991416309
PRV51152,83,39,25770,310.48192771084337,2.7228915662650603,0.0,72.89156626506023,0.0,0,83,No,1.5060240963855422,1.4457831325301205,1.4819277108433735,1.9879518072289157,1.6265060240963856,1.4216867469879517,1.2409638554216869,1.3253012048192772,1.7349397590361446,1.6987951807228916,1.8433734939759037,0.0,1.0
PRV51153,87,83,71490,821.7241379310345,2.4022988505747125,0.40229885057471265,72.25287356321839,0.04597701149425287,4,83,No,1.6666666666666667,1.4367816091954022,1.6206896551724137,1.8735632183908046,1.6781609195402298,1.4482758620689655,1.3218390804597702,1.2758620689655173,1.6551724137931034,1.6781609195402298,1.9195402298850575,0.04597701149425287,0.9540229885057471
PRV51154,161,147,45750,284.16149068322983,2.3229813664596275,0.0,74.11801242236025,0.0,0,161,No,1.5900621118012421,1.391304347826087,1.6459627329192548,1.8571428571428572,1.7018633540372672,1.5279503105590062,1.31055900621118,1.3416149068322982,1.6459627329192548,1.6273291925465838,1.8881987577639752,0.0,1.0
PRV51155,115,110,26330,228.95652173913044,2.0434782608695654,0.0,72.5391304347826,0.0,0,115,No,1.5478260869565217,1.4695652173913043,1.6869565217391305,1.826086956521739,1.7304347826086957,1.6,1.3391304347826087,1.3391304347826087,1.7304347826086957,1.7043478260869565,1.9130434782608696,0.0,1.0
PRV51156,542,425,140640,259.48339483394835,2.367158671586716,0.0,72.9520295202952,0.0,0,542,No,1.651291512915129,1.4538745387453875,1.6568265682656826,1.8542435424354244,1.6715867158671587,1.5940959409594095,1.3339483394833949,1.2859778597785978,1.6826568265682658,1.6826568265682658,1.9206642066420665,0.0,1.0
PRV51159,569,506,797790,1402.091388400703,2.739894551845343,0.6432337434094904,73.60632688927944,0.11423550087873462,65,504,Yes,1.5957820738137083,1.4551845342706502,1.6291739894551844,1.8383128295254834,1.688927943760984,1.5905096660808435,1.3163444639718804,1.2776801405975395,1.6801405975395431,1.6959578207381372,1.8892794376098418,0.11423550087873462,0.8857644991212654
PRV51160,114,110,872020,7649.298245614035,5.87719298245614,4.464912280701754,72.97368421052632,0.7894736842105263,90,24,No,1.5350877192982457,1.2894736842105263,1.3859649122807018,1.7543859649122806,1.4912280701754386,1.543859649122807,1.2456140350877194,1.2456140350877194,1.605263157894737,1.6228070175438596,1.7982456140350878,0.7894736842105263,0.21052631578947367
PRV51164,391,334,556980,1424.5012787723786,2.659846547314578,0.659846547314578,72.65473145780051,0.10485933503836317,41,350,No,1.6649616368286444,1.391304347826087,1.6112531969309463,1.8695652173913044,1.6828644501278773,1.5549872122762147,1.3350383631713556,1.2352941176470589,1.6982097186700766,1.6905370843989769,1.89769820971867,0.10485933503836317,0.8951406649616368
PRV51165,98,97,329700,3364.285714285714,3.4489795918367347,1.7448979591836735,74.62244897959184,0.2653061224489796,26,72,No,1.5714285714285714,1.4591836734693877,1.5816326530612246,1.8877551020408163,1.6938775510204083,1.5612244897959184,1.3061224489795917,1.2857142857142858,1.653061224489796,1.7857142857142858,1.8571428571428572,0.2653061224489796,0.7346938775510204
PRV51166,5,5,24870,4974.0,4.2,3.2,71.0,0.2,1,4,No,1.8,1.4,1.8,1.8,1.8,1.8,1.0,1.6,1.8,1.4,2.0,0.2,0.8
PRV51167,190,182,51980,273.57894736842104,2.7421052631578946,0.0,73.78947368421052,0.0,0,190,No,1.5789473684210527,1.4473684210526316,1.6105263157894736,1.8210526315789475,1.7,1.5736842105263158,1.268421052631579,1.2052631578947368,1.7157894736842105,1.7210526315789474,1.931578947368421,0.0,1.0
PRV51168,87,86,80470,924.9425287356322,1.7701149425287357,0.5402298850574713,72.96551724137932,0.10344827586206896,9,78,No,1.5632183908045978,1.3908045977011494,1.6436781609195403,1.8735632183908046,1.7241379310344827,1.6206896551724137,1.3333333333333333,1.2183908045977012,1.6436781609195403,1.6436781609195403,1.9310344827586208,0.10344827586206896,0.896551724137931
PRV51169,77,74,19380,251.6883116883117,2.4935064935064934,0.0,74.25974025974025,0.0,0,77,No,1.5844155844155845,1.4285714285714286,1.5714285714285714,1.8831168831168832,1.7402597402597402,1.5324675324675325,1.3246753246753247,1.3116883116883118,1.5974025974025974,1.6883116883116882,1.87012987012987,0.0,1.0
PRV51170,16,16,145820,9113.75,4.125,3.125,72.25,0.5,8,8,Yes,1.5,1.4375,1.5,1.9375,1.4375,1.5,1.125,1.375,1.6875,1.5,1.8125,0.5,0.5
PRV51171,59,59,13820,234.23728813559322,2.5762711864406778,0.0,72.45762711864407,0.0,0,59,No,1.6101694915254237,1.3389830508474576,1.5084745762711864,1.847457627118644,1.6779661016949152,1.6271186440677967,1.3220338983050848,1.2881355932203389,1.6779661016949152,1.7627118644067796,1.88135593220339,0.0,1.0
PRV51173,22,21,96290,4376.818181818182,5.318181818181818,2.5,72.54545454545455,0.3181818181818182,7,15,Yes,1.7272727272727273,1.5454545454545454,1.6363636363636365,1.9090909090909092,1.7272727272727273,1.5,1.1818181818181819,1.5,1.8636363636363635,1.6363636363636365,1.8636363636363635,0.3181818181818182,0.6818181818181818
PRV51175,41,39,9650,235.3658536585366,1.6585365853658536,0.0,71.02439024390245,0.0,0,41,No,1.4634146341463414,1.3414634146341464,1.5121951219512195,1.853658536585366,1.7317073170731707,1.4878048780487805,1.3414634146341464,1.146341463414634,1.853658536585366,1.6585365853658536,1.8780487804878048,0.0,1.0
PRV51176,445,399,145980,328.0449438202247,3.0651685393258425,0.0,72.42247191011236,0.0,0,445,No,1.5640449438202246,1.4089887640449439,1.604494382022472,1.8651685393258426,1.6898876404494383,1.5460674157303371,1.2988764044943821,1.2337078651685394,1.651685393258427,1.70561797752809,1.8831460674157303,0.0,1.0
PRV51178,65,64,431180,6633.538461538462,5.523076923076923,4.1692307692307695,70.58461538461539,0.5230769230769231,34,31,Yes,1.523076923076923,1.323076923076923,1.5076923076923077,1.8461538461538463,1.5692307692307692,1.5846153846153845,1.353846153846154,1.2923076923076924,1.676923076923077,1.7384615384615385,1.9076923076923078,0.5230769230769231,0.47692307692307695
PRV51179,26,26,5000,192.30769230769232,1.8076923076923077,0.0,69.76923076923077,0.0,0,26,No,1.5384615384615385,1.4230769230769231,1.5384615384615385,1.9230769230769231,1.6923076923076923,1.5384615384615385,1.4230769230769231,1.5,1.7307692307692308,1.6153846153846154,1.8846153846153846,0.0,1.0
PRV51180,129,86,94240,730.5426356589147,2.612403100775194,0.023255813953488372,73.4186046511628,0.015503875968992248,2,127,No,1.6434108527131783,1.3953488372093024,1.558139534883721,1.9069767441860466,1.6744186046511629,1.6046511627906976,1.3565891472868217,1.2790697674418605,1.5968992248062015,1.6589147286821706,1.9147286821705427,0.015503875968992248,0.9844961240310077
PRV51181,10,10,2150,215.0,3.6,0.0,77.0,0.0,0,10,No,1.6,1.4,1.6,1.8,1.6,1.6,1.2,1.2,1.9,1.6,1.8,0.0,1.0
PRV51183,113,105,355790,3148.5840707964603,3.504424778761062,1.6902654867256637,72.73451327433628,0.36283185840707965,41,72,No,1.6814159292035398,1.424778761061947,1.5398230088495575,1.8672566371681416,1.654867256637168,1.5132743362831858,1.2831858407079646,1.247787610619469,1.663716814159292,1.6725663716814159,1.8495575221238938,0.36283185840707965,0.6371681415929203
PRV51185,8,8,1590,198.75,1.0,0.0,72.5,0.0,0,8,No,1.75,1.5,1.625,1.875,1.875,1.625,1.25,1.5,1.75,1.5,1.875,0.0,1.0
PRV51186,2,2,100,50.0,1.0,0.0,74.0,0.0,0,2,No,1.5,2.0,1.5,2.0,2.0,1.5,1.5,1.5,2.0,1.5,2.0,0.0,1.0
PRV51189,56,51,8740,156.07142857142858,1.6071428571428572,0.0,72.69642857142857,0.0,0,56,No,1.75,1.4107142857142858,1.6785714285714286,1.8571428571428572,1.8035714285714286,1.5714285714285714,1.375,1.4464285714285714,1.6428571428571428,1.7857142857142858,1.9107142857142858,0.0,1.0
PRV51190,66,64,39310,595.6060606060606,1.606060606060606,0.16666666666666666,73.07575757575758,0.045454545454545456,3,63,No,1.5151515151515151,1.3636363636363635,1.606060606060606,1.7878787878787878,1.6363636363636365,1.4545454545454546,1.378787878787879,1.2424242424242424,1.6818181818181819,1.5909090909090908,1.9393939393939394,0.045454545454545456,0.9545454545454546
PRV51191,32,30,10990,343.4375,4.15625,0.0,70.65625,0.0,0,32,No,1.65625,1.59375,1.65625,1.875,1.8125,1.65625,1.40625,1.3125,1.59375,1.84375,1.9375,0.0,1.0
PRV51194,9,9,18540,2060.0,1.6666666666666667,0.6666666666666666,71.77777777777777,0.2222222222222222,2,7,No,1.5555555555555556,1.5555555555555556,1.7777777777777777,1.8888888888888888,1.6666666666666667,1.5555555555555556,1.3333333333333333,1.5555555555555556,1.7777777777777777,1.7777777777777777,2.0,0.2222222222222222,0.7777777777777778
PRV51196,720,432,197060,273.69444444444446,2.4027777777777777,0.0,74.31527777777778,0.0,0,720,No,1.6611111111111112,1.4666666666666666,1.65,1.8527777777777779,1.7152777777777777,1.5986111111111112,1.3041666666666667,1.2444444444444445,1.7194444444444446,1.6736111111111112,1.9111111111111112,0.0,1.0
PRV51198,6,3,360,60.0,1.0,0.0,78.83333333333333,0.0,0,6,No,2.0,1.8333333333333333,2.0,1.8333333333333333,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.8333333333333333,2.0,1.8333333333333333,2.0,0.0,1.0
PRV51200,19,16,4420,232.6315789473684,2.5789473684210527,0.0,70.21052631578948,0.0,0,19,No,1.631578947368421,1.3157894736842106,1.894736842105263,1.8421052631578947,1.736842105263158,1.5789473684210527,1.263157894736842,1.105263157894737,1.4210526315789473,1.736842105263158,1.9473684210526316,0.0,1.0
PRV51201,45,41,10660,236.88888888888889,1.9777777777777779,0.0,73.08888888888889,0.0,0,45,No,1.6222222222222222,1.3777777777777778,1.5555555555555556,1.8888888888888888,1.6888888888888889,1.6666666666666667,1.288888888888889,1.2444444444444445,1.6444444444444444,1.7333333333333334,1.9333333333333333,0.0,1.0
PRV51202,12,12,5010,417.5,4.666666666666667,0.0,69.75,0.0,0,12,No,1.4166666666666667,1.3333333333333333,1.6666666666666667,1.9166666666666667,1.9166666666666667,1.75,1.25,1.1666666666666667,1.75,1.6666666666666667,2.0,0.0,1.0
PRV51203,21,20,15340,730.4761904761905,2.238095238095238,0.0,66.04761904761905,0.0,0,21,No,1.619047619047619,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.8571428571428572,1.6666666666666667,1.3333333333333333,1.2857142857142858,1.7619047619047619,1.6666666666666667,1.8571428571428572,0.0,1.0
